날짜,주차,차종,사출도번,등급,단가,매출단가,원재료,원재료금액,공정사출,공정사출금액,자재창고,자재창고금액,지그삽입전,지그삽입전금액,지그삽입후,지그삽입후금액,AS사출,AS사출금액,사출 총 수량,사출 총 금액,도장완료,도장완료 금액,공정창고,레이저전,인쇄,완제품 총수량,완제품 총금액,AS완제품,AS완제품금액,총수량,총금액,주간매출,주간계획,변동 수량,변동 금액
2026-08-18,34,"SX2(KONA,HMC)",299129502,A/S,37.0,126.0,0,0.0,216,8003.1,144,5335.4,52,1905.5,41,1524.4,165,6105.0,515,19055.0,129,4773.0,25,75,31,629,23273.0,219,8103.0,1273,47101.0,56,62,87,3219.0
2026-08-18,34,JF(K5),202599909,D,34.0,39.0,0,0.0,676,22976.5,451,15317.7,161,5470.6,129,4376.5,82,2788.0,1609,54706.0,402,13668.0,79,236,98,1965,66810.0,108,3672.0,3976,135184.0,155,170,-216,-7344.0
2026-08-18,34,HG(GRANDUER),299641702,A/S,95.0,,0,0.0,253,24059.7,169,16039.8,60,5728.5,48,4582.8,173,16435.0,603,57285.0,151,14345.0,29,88,37,736,69920.0,228,21660.0,1490,141550.0,91,100,163,15485.0
2026-08-18,34,M-300,299683220,A/S,28.0,71.0,0,0.0,7,188.2,4,125.4,2,44.8,1,35.8,6,168.0,16,448.0,4,112.0,1,2,1,20,560.0,8,224.0,40,1120.0,2,2,-7,-196.0
2026-08-18,34,EG,299619557,D,362.0,,0,0.0,1284,464634.2,856,309756.2,306,110627.2,244,88501.8,141,51042.0,3056,1106272.0,764,276568.0,149,448,186,3730,1350260.0,187,67694.0,7550,2733100.0,365,402,-180,-65160.0
2026-08-18,34,JF(K5),299923756,A/S,125.0,383.0,0,0.0,124,15487.5,83,10325.0,30,3687.5,24,2950.0,95,11875.0,295,36875.0,74,9250.0,14,43,18,360,45000.0,125,15625.0,729,91125.0,44,48,-20,-2500.0
2026-08-18,34,JX1,299121741,D,72.0,85.0,0,0.0,1079,77716.8,720,51811.2,257,18504.0,206,14803.2,132,9504.0,2570,185040.0,642,46224.0,125,376,157,3137,225864.0,175,12600.0,6349,457128.0,293,322,-788,-56736.0
2026-08-18,34,CV,299165943,A/S,40.0,134.0,0,0.0,85,3410.4,57,2273.6,20,812.0,16,649.6,76,3040.0,203,8120.0,51,2040.0,10,30,12,248,9920.0,101,4040.0,502,20080.0,30,33,-20,-800.0
2026-08-18,34,YP(CARNIVAL),CA7856592C,A/S,121.0,370.0,0,0.0,97,11688.6,64,7792.4,23,2783.0,18,2226.4,71,8591.0,230,27830.0,58,7018.0,11,34,14,281,34001.0,94,11374.0,569,68849.0,28,31,56,6776.0
2026-08-18,34,OS(KONA),299704370,A/S,154.0,597.0,0,0.0,664,102259.1,443,68172.7,158,24347.4,126,19477.9,526,81004.0,1581,243474.0,395,60830.0,77,231,96,1929,297066.0,698,107492.0,3905,601370.0,250,275,373,57442.0
2026-08-18,34,"SX2(KONA,HMC)",299275605,E,55.0,50.0,0,0.0,93,5105.1,62,3403.4,22,1215.5,18,972.4,11,605.0,221,12155.0,55,3025.0,11,32,14,270,14850.0,14,770.0,546,30030.0,43,47,52,2860.0
2026-08-18,34,DH(G80),299927046,A/S,23.0,74.0,0,0.0,39,908.0,26,605.4,9,216.2,8,173.0,32,736.0,94,2162.0,23,529.0,5,14,6,114,2622.0,43,989.0,231,5313.0,14,15,-9,-207.0
2026-08-18,34,ON(TELLURIDE),299545214,A/S,147.0,,0,0.0,182,26733.4,121,17822.3,43,6365.1,35,5092.1,140,20580.0,433,63651.0,108,15876.0,21,63,26,528,77616.0,185,27195.0,1069,157143.0,67,74,37,5439.0
2026-08-18,34,DH(G80),223W73945,A/S,20.0,82.0,0,0.0,42,831.6,28,554.4,10,198.0,8,158.4,33,660.0,99,1980.0,25,500.0,5,14,6,120,2400.0,44,880.0,244,4880.0,15,16,19,380.0
2026-08-18,34,MX5(SANTAFE),202843652,B,43.0,46.0,0,0.0,68,2925.7,45,1950.5,16,696.6,13,557.3,8,344.0,162,6966.0,41,1763.0,8,24,10,198,8514.0,10,430.0,401,17243.0,19,21,-16,-688.0
2026-08-18,34,SP2(SORENTO),420W60761,B,16.0,,0,0.0,659,10550.4,440,7033.6,157,2512.0,126,2009.6,81,1296.0,1570,25120.0,393,6288.0,77,230,96,1916,30656.0,108,1728.0,3879,62064.0,235,258,149,2384.0
2026-08-18,34,SP2(SORENTO),206915213,E,46.0,52.0,0,0.0,373,17136.8,248,11424.6,89,4080.2,71,3264.2,41,1886.0,887,40802.0,222,10212.0,43,130,54,1083,49818.0,55,2530.0,2192,100832.0,156,172,-126,-5796.0
2026-08-18,34,DN8(SONATA),202795912,A/S,100.0,330.0,0,0.0,259,25872.0,172,17248.0,62,6160.0,49,4928.0,192,19200.0,616,61600.0,154,15400.0,30,90,38,752,75200.0,254,25400.0,1522,152200.0,74,81,130,13000.0
2026-08-18,34,AE-PE(IONIQ),299915836,A/S,40.0,,0,0.0,61,2436.0,41,1624.0,14,580.0,12,464.0,49,1960.0,145,5800.0,36,1440.0,7,21,9,176,7040.0,65,2600.0,357,14280.0,23,25,7,280.0
2026-08-18,34,AKZO,299695620,원재료,78.0,85.0,7646,596388.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,7646,596388.0,0,0,340,26520.0
2026-08-18,34,PAINT,206536293,원재료,93.0,,2074,192882.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2074,192882.0,0,0,178,16554.0
2026-08-18,34,EG,CA8548441C,A/S,18.0,,0,0.0,81,1451.5,54,967.7,19,345.6,15,276.5,61,1098.0,192,3456.0,48,864.0,9,28,12,234,4212.0,81,1458.0,474,8532.0,25,28,27,486.0
2026-08-18,34,LX2(PALISADE),206583326,A,74.0,,0,0.0,503,37202.8,335,24801.8,120,8857.8,96,7086.2,58,4292.0,1197,88578.0,299,22126.0,58,175,73,1461,108114.0,77,5698.0,2957,218818.0,143,157,-59,-4366.0
2026-08-18,34,CV,206531579,A/S,73.0,275.0,0,0.0,75,5488.1,50,3658.8,18,1306.7,14,1045.4,62,4526.0,179,13067.0,45,3285.0,9,26,11,218,15914.0,82,5986.0,442,32266.0,33,36,1,73.0
2026-08-18,34,JX1,206110880,A/S,150.0,,0,0.0,638,95697.0,425,63798.0,152,22785.0,122,18228.0,469,70350.0,1519,227850.0,380,57000.0,74,222,93,1854,278100.0,621,93150.0,3753,562950.0,242,266,55,8250.0
2026-08-18,34,YP(CARNIVAL),299825879,A/S,30.0,98.0,0,0.0,133,3981.6,88,2654.4,32,948.0,25,758.4,120,3600.0,316,9480.0,79,2370.0,15,46,19,385,11550.0,160,4800.0,780,23400.0,47,52,-37,-1110.0
2026-08-18,34,PAINT,299549446,원재료,198.0,,10002,1980396.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,10002,1980396.0,0,0,222,43956.0
2026-08-18,34,PAINT,206639529,원재료,49.0,49.0,6427,314923.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,6427,314923.0,0,0,-11,-539.0
2026-08-18,34,QL(TUCSON),299973705,A/S,146.0,,0,0.0,492,71867.0,328,47911.4,117,17111.2,94,13689.0,339,49494.0,1172,171112.0,293,42778.0,57,172,72,1430,208780.0,449,65554.0,2895,422670.0,150,165,125,18250.0
2026-08-18,34,EG,299176808,C,64.0,83.0,0,0.0,1693,108353.3,1129,72235.5,403,25798.4,322,20638.7,195,12480.0,4031,257984.0,1008,64512.0,197,590,246,4920,314880.0,258,16512.0,9959,637376.0,510,561,-103,-6592.0
2026-08-18,34,PAINT,299271098,원재료,22.0,,4367,96074.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,4367,96074.0,0,0,129,2838.0
2026-08-18,34,YP(CARNIVAL),299386753,D,246.0,276.0,0,0.0,2164,532304.6,1443,354869.8,515,126739.2,412,101391.4,231,56826.0,5152,1267392.0,1288,316848.0,252,755,314,6289,1547094.0,307,75522.0,12729,3131334.0,746,821,989,243294.0
2026-08-18,34,MX5(SANTAFE),206690539,A/S,55.0,282.0,0,0.0,42,2310.0,28,1540.0,10,550.0,8,440.0,33,1815.0,100,5500.0,25,1375.0,5,15,6,122,6710.0,44,2420.0,247,13585.0,12,13,-6,-330.0
2026-08-18,34,NX4-PE(TUCSON),299115797,A/S,55.0,255.0,0,0.0,258,14206.5,172,9471.0,62,3382.5,49,2706.0,196,10780.0,615,33825.0,154,8470.0,30,90,38,751,41305.0,259,14245.0,1520,83600.0,85,94,97,5335.0
2026-08-18,34,JX1,299526470,A/S,79.0,328.0,0,0.0,107,8460.9,71,5640.6,26,2014.5,20,1611.6,79,6241.0,255,20145.0,64,5056.0,12,37,16,312,24648.0,105,8295.0,631,49849.0,36,40,-10,-790.0
2026-08-18,34,PAINT,299737996,원재료,75.0,103.0,3853,288975.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,3853,288975.0,0,0,434,32550.0
2026-08-18,34,"SX2(KONA,HMC)",299541542,A/S,41.0,136.0,0,0.0,257,10555.9,172,7037.2,61,2513.3,49,2010.6,228,9348.0,613,25133.0,153,6273.0,30,90,37,748,30668.0,302,12382.0,1514,62074.0,63,69,-48,-1968.0
2026-08-18,34,PAINT,CA7778118D,원재료,54.0,62.0,485,26190.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,485,26190.0,0,0,29,1566.0
2026-08-18,34,JB,299750495,A/S,51.0,179.0,0,0.0,112,5719.1,75,3812.8,27,1361.7,21,1089.4,95,4845.0,267,13617.0,67,3417.0,13,39,16,326,16626.0,126,6426.0,660,33660.0,28,31,-34,-1734.0
2026-08-18,34,OS(KONA),299607522,A/S,83.0,306.0,0,0.0,227,18859.3,151,12572.8,54,4490.3,43,3592.2,171,14193.0,541,44903.0,135,11205.0,26,79,33,661,54863.0,227,18841.0,1337,110971.0,30,33,14,1162.0
2026-08-18,34,DN8(SONATA),201830095,A/S,31.0,,0,0.0,81,2512.9,54,1675.2,19,598.3,15,478.6,68,2108.0,193,5983.0,48,1488.0,9,28,12,235,7285.0,91,2821.0,476,14756.0,22,24,-26,-806.0
2026-08-18,34,PAINT,299604617,원재료,72.0,81.0,6653,479016.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,6653,479016.0,0,0,587,42264.0
2026-08-18,34,DH(G80),206995499,A/S,76.0,169.0,0,0.0,107,8139.6,71,5426.4,26,1938.0,20,1550.4,89,6764.0,255,19380.0,64,4864.0,12,37,16,312,23712.0,118,8968.0,631,47956.0,31,34,-10,-760.0
2026-08-18,34,M-300,299537518,A/S,71.0,,0,0.0,127,9035.5,85,6023.6,30,2151.3,24,1721.0,108,7668.0,303,21513.0,76,5396.0,15,44,18,370,26270.0,144,10224.0,749,53179.0,39,43,-10,-710.0
2026-08-18,34,PAINT,299332384,원재료,138.0,165.0,8961,1236618.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,8961,1236618.0,0,0,-238,-32844.0
2026-08-18,34,SM,339W80729,A/S,34.0,121.0,0,0.0,12,399.8,8,266.6,3,95.2,2,76.2,10,340.0,28,952.0,7,238.0,1,4,2,34,1156.0,13,442.0,69,2346.0,4,4,4,136.0
2026-08-18,34,YP(CARNIVAL),299364284,,43.0,167.0,0,0.0,201,8632.7,134,5755.1,48,2055.4,38,1644.3,179,7697.0,478,20554.0,120,5160.0,23,70,29,584,25112.0,238,10234.0,1182,50826.0,74,81,26,1118.0
2026-08-18,34,"SX2(KONA,HMC)",206483650,A/S,110.0,399.0,0,0.0,195,21483.0,130,14322.0,46,5115.0,37,4092.0,146,16060.0,465,51150.0,116,12760.0,23,68,28,568,62480.0,194,21340.0,1149,126390.0,60,66,89,9790.0
2026-08-18,34,HG(GRANDUER),299465276,A/S,17.0,71.0,0,0.0,50,856.8,34,571.2,12,204.0,10,163.2,38,646.0,120,2040.0,30,510.0,6,18,7,147,2499.0,51,867.0,297,5049.0,12,13,36,612.0
2026-08-18,34,CN7(AVANTE),202134258,A/S,28.0,117.0,0,0.0,61,1705.2,41,1136.8,14,406.0,12,324.8,50,1400.0,145,4060.0,36,1008.0,7,21,9,177,4956.0,66,1848.0,358,10024.0,21,23,-16,-448.0
2026-08-18,34,LX2(PALISADE),299261104,A/S,56.0,223.0,0,0.0,23,1270.1,15,846.7,5,302.4,4,241.9,17,952.0,54,3024.0,14,784.0,3,8,3,66,3696.0,23,1288.0,134,7504.0,10,11,16,896.0
2026-08-18,34,TQ(STAREX),299710488,A/S,46.0,141.0,0,0.0,29,1333.1,19,888.7,7,317.4,6,253.9,23,1058.0,69,3174.0,17,782.0,3,10,4,84,3864.0,31,1426.0,170,7820.0,10,11,10,460.0
2026-08-18,34,QL(TUCSON),206248946,A/S,20.0,,0,0.0,88,1764.0,59,1176.0,21,420.0,17,336.0,69,1380.0,210,4200.0,52,1040.0,10,31,13,256,5120.0,91,1820.0,518,10360.0,33,36,-27,-540.0
2026-08-18,34,HG(GRANDUER),299806999,A/S,32.0,,0,0.0,81,2593.9,54,1729.3,19,617.6,15,494.1,61,1952.0,193,6176.0,48,1536.0,9,28,12,236,7552.0,81,2592.0,477,15264.0,23,25,-9,-288.0
2026-08-18,34,"SX2(KONA,HMC)",299892463,E,38.0,,0,0.0,134,5075.3,89,3383.5,32,1208.4,25,966.7,15,570.0,318,12084.0,80,3040.0,16,47,19,388,14744.0,21,798.0,786,29868.0,33,36,-44,-1672.0
2026-08-18,34,DH(G80),299990180,A,91.0,76.0,0,0.0,35,3210.5,24,2140.3,8,764.4,7,611.5,5,455.0,84,7644.0,21,1911.0,4,12,5,103,9373.0,6,546.0,208,18928.0,14,15,5,455.0
2026-08-18,34,VQ,206518956,A/S,49.0,,0,0.0,164,8046.8,109,5364.5,39,1915.9,31,1532.7,119,5831.0,391,19159.0,98,4802.0,19,57,24,478,23422.0,159,7791.0,967,47383.0,44,48,39,1911.0
2026-08-18,34,NX4-PE(TUCSON),202115136,A/S,65.0,269.0,0,0.0,294,19110.0,196,12740.0,70,4550.0,56,3640.0,235,15275.0,700,45500.0,175,11375.0,34,103,43,855,55575.0,312,20280.0,1730,112450.0,103,113,-101,-6565.0
2026-08-18,34,DH(G80),206507817,A/S,99.0,274.0,0,0.0,516,51101.8,344,34067.9,123,12167.1,98,9733.7,426,42174.0,1229,121671.0,307,30393.0,60,180,75,1500,148500.0,565,55935.0,3036,300564.0,172,189,-168,-16632.0
2026-08-18,34,JB,976W12118,E,87.0,113.0,0,0.0,1018,88573.0,679,59048.6,242,21088.8,194,16871.0,129,11223.0,2424,210888.0,606,52722.0,118,355,148,2959,257433.0,171,14877.0,5989,521043.0,302,332,-434,-37758.0
2026-08-18,34,CN7(AVANTE),299563945,A,94.0,,0,0.0,117,11014.9,78,7343.3,28,2622.6,22,2098.1,14,1316.0,279,26226.0,70,6580.0,14,41,17,341,32054.0,19,1786.0,690,64860.0,34,37,-11,-1034.0
2026-08-18,34,RESIN,299792033,원재료,92.0,,15002,1380184.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,15002,1380184.0,0,0,621,57132.0
2026-08-18,34,QL(TUCSON),299343440,C,76.0,83.0,0,0.0,434,33005.3,290,22003.5,103,7858.4,83,6286.7,54,4104.0,1034,78584.0,259,19684.0,50,151,63,1262,95912.0,71,5396.0,2555,194180.0,149,164,-48,-3648.0
2026-08-18,34,AE-PE(IONIQ),299871385,A/S,95.0,376.0,0,0.0,134,12688.2,89,8458.8,32,3021.0,25,2416.8,102,9690.0,318,30210.0,80,7600.0,16,47,19,389,36955.0,135,12825.0,787,74765.0,50,55,53,5035.0
2026-08-18,34,PAINT,299673054,원재료,50.0,61.0,706,35300.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,706,35300.0,0,0,6,300.0
2026-08-18,34,SM,202558144,A/S,,562.0,0,0.0,98,6289.9,66,4193.3,23,1497.6,19,1198.1,80,5120.0,234,14976.0,59,3776.0,11,34,14,286,18304.0,107,6848.0,579,37056.0,33,36,-20,-1280.0
2026-08-18,34,DN8(SONATA),299576215,A/S,44.0,,0,0.0,129,5654.9,86,3769.9,31,1346.4,24,1077.1,112,4928.0,306,13464.0,76,3344.0,15,45,19,373,16412.0,149,6556.0,755,33220.0,35,38,-38,-1672.0
2026-08-18,34,DH(G80),299307286,D,144.0,151.0,0,0.0,94,13487.0,62,8991.4,22,3211.2,18,2569.0,11,1584.0,223,32112.0,56,8064.0,11,33,14,273,39312.0,14,2016.0,552,79488.0,0,32,-15,-2160.0
2026-08-18,34,JX1,299295494,A/S,94.0,369.0,0,0.0,36,3355.8,24,2237.2,8,799.0,7,639.2,28,2632.0,85,7990.0,21,1974.0,4,12,5,104,9776.0,38,3572.0,210,19740.0,9,10,0,0.0
2026-08-18,34,VQ,299649523,A/S,113.0,405.0,0,0.0,327,36971.3,218,24647.6,78,8802.7,62,7042.2,243,27459.0,779,88027.0,195,22035.0,38,114,48,951,107463.0,323,36499.0,1925,217525.0,135,148,208,23504.0
2026-08-18,34,M-300,299404538,C,230.0,230.0,0,0.0,494,113505.0,329,75670.0,118,27025.0,94,21620.0,56,12880.0,1175,270250.0,294,67620.0,57,172,72,1435,330050.0,74,17020.0,2904,667920.0,189,208,77,17710.0
2026-08-18,34,LX2(PALISADE),299860441,A/S,49.0,175.0,0,0.0,126,6174.0,84,4116.0,30,1470.0,24,1176.0,100,4900.0,300,14700.0,75,3675.0,15,44,18,366,17934.0,133,6517.0,741,36309.0,47,52,16,784.0
2026-08-18,34,CN7(AVANTE),299709339,A/S,82.0,338.0,0,0.0,148,12157.3,99,8104.9,35,2894.6,28,2315.7,127,10414.0,353,28946.0,88,7216.0,17,52,22,431,35342.0,168,13776.0,872,71504.0,53,58,-32,-2624.0
2026-08-18,34,PAINT,299398786,원재료,73.0,66.0,1779,129867.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,1779,129867.0,0,0,-148,-10804.0
2026-08-18,34,JB,299483363,A/S,33.0,84.0,0,0.0,12,388.1,8,258.7,3,92.4,2,73.9,9,297.0,28,924.0,7,231.0,1,4,2,34,1122.0,13,429.0,69,2277.0,5,6,-2,-66.0
2026-08-18,34,PAINT,299296190,원재료,49.0,,2495,122255.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2495,122255.0,0,0,-113,-5537.0
2026-08-18,34,OS(KONA),299384738,E,57.0,90.0,0,0.0,307,17476.2,204,11650.8,73,4161.0,58,3328.8,36,2052.0,730,41610.0,183,10431.0,36,107,45,891,50787.0,48,2736.0,1804,102828.0,107,118,126,7182.0
2026-08-18,34,JB,299440095,E,139.0,120.0,0,0.0,2085,289798.3,1390,193198.9,496,68999.6,397,55199.7,242,33638.0,4964,689996.0,1241,172499.0,242,727,303,6060,842340.0,320,44480.0,12265,1704835.0,585,644,-219,-30441.0
2026-08-18,34,AE(IONIQ),CA2533505C,A/S,103.0,,0,0.0,236,24312.1,157,16208.1,56,5788.6,45,4630.9,184,18952.0,562,57886.0,141,14523.0,27,82,34,686,70658.0,244,25132.0,1389,143067.0,81,89,6,618.0
2026-08-18,34,CV,299928940,A/S,40.0,,0,0.0,95,3796.8,63,2531.2,23,904.0,18,723.2,73,2920.0,226,9040.0,57,2280.0,11,33,14,276,11040.0,97,3880.0,559,22360.0,31,34,39,1560.0
2026-08-18,34,CV,299634853,A/S,35.0,,0,0.0,88,3072.3,59,2048.2,21,731.5,17,585.2,72,2520.0,209,7315.0,52,1820.0,10,31,13,256,8960.0,95,3325.0,517,18095.0,27,30,11,385.0
2026-08-18,34,GN7(GRANDUER),299619195,A/S,28.0,116.0,0,0.0,118,3304.6,79,2203.0,28,786.8,22,629.4,87,2436.0,281,7868.0,70,1960.0,14,41,17,343,9604.0,116,3248.0,694,19432.0,39,43,34,952.0
2026-08-18,34,JF(K5),299374178,A/S,43.0,,0,0.0,321,13815.9,214,9210.6,76,3289.5,61,2631.6,251,10793.0,765,32895.0,191,8213.0,37,112,47,934,40162.0,332,14276.0,1890,81270.0,85,94,138,5934.0
2026-08-18,34,ON(TELLURIDE),299955784,A/S,186.0,,0,0.0,169,31482.4,113,20988.2,40,7495.8,32,5996.6,141,26226.0,403,74958.0,101,18786.0,20,59,25,491,91326.0,188,34968.0,995,185070.0,55,61,-152,-28272.0
2026-08-18,34,JX1,202875755,C,69.0,89.0,0,0.0,732,50512.1,488,33674.8,174,12026.7,139,9621.4,89,6141.0,1743,120267.0,436,30084.0,85,255,106,2127,146763.0,118,8142.0,4306,297114.0,216,238,-395,-27255.0
2026-08-18,34,SP2(SORENTO),299560719,A/S,119.0,,0,0.0,233,27738.9,155,18492.6,56,6604.5,44,5283.6,165,19635.0,555,66045.0,139,16541.0,27,81,34,677,80563.0,219,26061.0,1371,163149.0,72,79,113,13447.0
2026-08-18,34,AE-PE(IONIQ),299878931,A/S,24.0,94.0,0,0.0,42,1008.0,28,672.0,10,240.0,8,192.0,35,840.0,100,2400.0,25,600.0,5,15,6,122,2928.0,46,1104.0,247,5928.0,21,23,-7,-168.0
2026-08-18,34,HG(GRANDUER),299613481,A/S,,208.0,0,0.0,261,16719.4,174,11146.2,62,3980.8,50,3184.6,171,10944.0,622,39808.0,155,9920.0,30,91,38,759,48576.0,227,14528.0,1536,98304.0,65,72,142,9088.0
2026-08-18,34,"SX2(KONA,HMC)",299895482,A/S,164.0,,0,0.0,293,48009.4,195,32006.2,70,11430.8,56,9144.6,212,34768.0,697,114308.0,174,28536.0,34,102,43,851,139564.0,282,46248.0,1722,282408.0,61,67,62,10168.0
2026-08-18,34,JB,206515199,A/S,64.0,223.0,0,0.0,269,17230.1,179,11486.7,64,4102.4,51,3281.9,228,14592.0,641,41024.0,160,10240.0,31,94,39,783,50112.0,302,19328.0,1584,101376.0,117,129,15,960.0
2026-08-18,34,AE-PE(IONIQ),299496654,A/S,61.0,239.0,0,0.0,93,5662.0,62,3774.7,22,1348.1,18,1078.5,71,4331.0,221,13481.0,55,3355.0,11,32,14,270,16470.0,94,5734.0,546,33306.0,36,40,34,2074.0
2026-08-18,34,AE(IONIQ),206888091,D,19.0,22.0,0,0.0,253,4804.0,169,3202.6,60,1143.8,48,915.0,27,513.0,602,11438.0,150,2850.0,29,88,37,734,13946.0,35,665.0,1486,28234.0,53,58,160,3040.0
2026-08-18,34,HG(GRANDUER),206349306,A/S,188.0,803.0,0,0.0,209,39243.1,139,26162.1,50,9343.6,40,7474.9,153,28764.0,497,93436.0,124,23312.0,24,73,30,607,114116.0,202,37976.0,1228,230864.0,74,81,45,8460.0
2026-08-18,34,PAINT,299690456,원재료,57.0,43.0,2708,154356.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2708,154356.0,0,0,-6,-342.0
2026-08-18,34,AE(IONIQ),299421098,A/S,154.0,,0,0.0,42,6468.0,28,4312.0,10,1540.0,8,1232.0,34,5236.0,100,15400.0,25,3850.0,5,15,6,122,18788.0,46,7084.0,247,38038.0,14,15,-2,-308.0
2026-08-18,34,GN7(GRANDUER),299101046,A/S,155.0,,0,0.0,477,73888.5,318,49259.0,114,17592.5,91,14074.0,344,53320.0,1135,175925.0,284,44020.0,55,166,69,1385,214675.0,456,70680.0,2804,434620.0,166,183,199,30845.0
2026-08-18,34,QL(TUCSON),299623261,A/S,29.0,104.0,0,0.0,129,3727.1,86,2484.7,31,887.4,24,709.9,108,3132.0,306,8874.0,77,2233.0,15,45,19,374,10846.0,144,4176.0,757,21953.0,34,37,25,725.0
2026-08-18,34,M-300,299406527,E,25.0,25.0,0,0.0,20,493.5,13,329.0,5,117.5,4,94.0,3,75.0,47,1175.0,12,300.0,2,7,3,57,1425.0,3,75.0,116,2900.0,0,6,7,175.0
2026-08-18,34,CV,299181125,A/S,161.0,616.0,0,0.0,228,36785.3,152,24523.5,54,8758.4,44,7006.7,173,27853.0,544,87584.0,136,21896.0,27,80,33,664,106904.0,229,36869.0,1344,216384.0,126,139,-45,-7245.0
2026-08-18,34,EG,299820292,A/S,192.0,,0,0.0,600,115153.9,400,76769.3,143,27417.6,114,21934.1,447,85824.0,1428,274176.0,357,68544.0,70,209,87,1743,334656.0,593,113856.0,3528,677376.0,180,198,-401,-76992.0
2026-08-18,34,CK(STINGER),299256141,A/S,56.0,,0,0.0,243,13618.1,162,9078.7,58,3242.4,46,2593.9,198,11088.0,579,32424.0,145,8120.0,28,85,35,707,39592.0,263,14728.0,1431,80136.0,81,89,-126,-7056.0
2026-08-18,34,LX2(PALISADE),299510423,A/S,40.0,159.0,0,0.0,215,8618.4,144,5745.6,51,2052.0,41,1641.6,175,7000.0,513,20520.0,128,5120.0,25,75,31,626,25040.0,232,9280.0,1267,50680.0,91,100,-38,-1520.0
2026-08-18,34,DN8(SONATA),299715241,A/S,44.0,119.0,0,0.0,129,5654.9,86,3769.9,31,1346.4,24,1077.1,101,4444.0,306,13464.0,76,3344.0,15,45,19,373,16412.0,134,5896.0,755,33220.0,45,50,21,924.0
2026-08-18,34,ON(TELLURIDE),299489315,A,46.0,61.0,0,0.0,234,10780.6,156,7187.0,56,2566.8,45,2053.4,31,1426.0,558,25668.0,139,6394.0,27,82,34,681,31326.0,40,1840.0,1378,63388.0,79,87,-122,-5612.0
2026-08-18,34,LX2(PALISADE),299170595,C,48.0,,0,0.0,696,33385.0,464,22256.6,166,7948.8,132,6359.0,82,3936.0,1656,79488.0,414,19872.0,81,243,101,2021,97008.0,109,5232.0,4091,196368.0,222,244,-84,-4032.0
2026-08-18,34,RG3(K9),299667624,A/S,27.0,117.0,0,0.0,65,1746.4,43,1164.2,15,415.8,12,332.6,51,1377.0,154,4158.0,39,1053.0,8,23,9,188,5076.0,69,1863.0,381,10287.0,27,30,6,162.0
2026-08-18,34,JF(K5),299405104,A/S,58.0,223.0,0,0.0,158,9183.7,106,6122.5,38,2186.6,30,1749.3,125,7250.0,377,21866.0,94,5452.0,18,55,23,460,26680.0,166,9628.0,931,53998.0,46,51,9,522.0
2026-08-18,34,AKZO,299810762,원재료,93.0,83.0,17151,1595043.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,17151,1595043.0,0,0,336,31248.0
2026-08-18,34,PAINT,299872477,원재료,53.0,61.0,2409,127677.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0.0,2409,127677.0,0,0,22,1166.0
2026-08-18,34,CN7(AVANTE),202443859,A/S,101.0,265.0,0,0.0,321,32451.3,214,21634.2,76,7726.5,61,6181.2,251,25351.0,765,77265.0,191,19291.0,37,112,47,934,94334.0,334,33734.0,1890,190890.0,99,109,-106,-10706.0
2026-08-18,34,EG,299207568,A/S,,140.0,0,0.0,182,11639.0,121,7759.4,43,2771.2,35,2217.0,131,8384.0,433,27712.0,108,6912.0,21,63,26,529,33856.0,174,11136.0,1070,68480.0,58,64,74,4736.0
